Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
12/31/2009 00:00:00,0,12.252891,26776,1054,,5168,-7978,846,24824,,,24131,4313,32109,,,,846,,,,,,,
12/31/2010 00:00:00,0,38.201047,28035,1207,,5467,-10794,592,27633,5.030948,,23852,4269,34646,,194000,,592,,,,,,,
12/31/2011 00:00:00,0,5.738346,29682,2465,,7076,-7014,1407,25645,9.714286,,26898,5554,33912,,199000,,1407,22.03,30.17,47.71,73.39,1,1,1
12/31/2012 00:00:00,0,46.359246,33013,1605,,5999,-8341,1435,27495,5.83923,,28075,6172,36416,,,,1435,30.17,47.71,73.39,67.63,1,1,1
12/31/2013 00:00:00,0,16.527665,34182,1556,,6329,-6928,786,27590,5.468668,,28831,5695,35759,,,,786,47.71,73.39,67.63,74.02,1,1,1
12/31/2014 00:00:00,0,14.625513,36918,1875,,7260,-6498,338,29088,6.26975,,30980,5480,37478,,169000,,338,73.39,67.63,74.02,87.84,0,0,0
12/31/2015 00:00:00,0,17.764761,39678,2129,,7822,-6046,233,30255,6.681941,,32744,5516,38790,,,,233,67.63,74.02,87.84,,0,1,
12/31/2016 00:00:00,0,21.331574,41490,2890,,8152,-5633,216,31160,8.691468,,33758,5834,39391,,241000,,216,74.02,87.84,,,1,,
12/31/2017 00:00:00,0,17.268724,43614,2216,,8188,-4995,200,32858,6.299839,,36593,6158,41588,,190000,,200,87.84,,,,,,
12/31/2017 00:00:00,0,17.268724,43614,2216,,8188,-4995,200,32858,6.29983937683899,,36593,6158,41588,,190000,,200,87.84,,,,,,
