Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
12/31/2007 00:00:00,,,49841000,2262000,,3627000,,,,,,,,,,,4973000,,,,,,,,
12/31/2008 00:00:00,,,59874000,1215000,,2142000,8936000,15000,2510000,,,18177000,4767000,9241000,,,4376000,15000,,,,,,,
12/31/2009 00:00:00,0,,40606000,449000,4.959134,1294000,9172000,0,2601000,2.277396,4.959134,21254000,6637000,12082000,2.177546,,2704000,0,,,,,,,
12/31/2010 00:00:00,0,,57279000,623000,7.154341,1882000,8244000,666000,3231000,2.800881,7.154341,23232000,8620000,14988000,2.554318,,4360000,666000,,,,,,,
12/31/2011 00:00:00,0,19165.102,73524000,2389000,25.114654,4586000,9505000,15000,3292000,9.7556,26.919826,25745000,9591000,16240000,2.759423,24210,6599000,15000,16.645,31.5,45.865,45.13,1,1,1
12/31/2012 00:00:00,0,20398.168,76534000,3389000,28.067362,6316000,12105000,19000,3342000,12.796405,31.9166,27223000,8203000,15118000,2.498608,25985,6321000,19000,31.5,45.865,45.13,51.84,1,1,1
12/31/2013 00:00:00,0,13873.943,93897000,2112000,14.353056,4609000,11332000,23000,3373000,7.596029,18.643318,28385000,9824000,17053000,2.459008,29865,4579000,23000,45.865,45.13,51.84,50.35,0,0,0
12/31/2014 00:00:00,0,18561.302,91132000,2524000,18.41724,5224000,11390000,27000,6575000,8.583574,23.256887,30425000,8579000,19035000,2.713765,45340,5141000,27000,45.13,51.84,50.35,65.98,1,0,1
12/31/2015 00:00:00,0,18584.337,64359000,2852000,18.664999,6106000,19675000,29000,11896000,7.756323,23.778556,43115000,6345000,23440000,3.0657,45440,6575000,29000,51.84,50.35,65.98,,0,1,
12/31/2016 00:00:00,0,16555.808,55833000,1174000,3.40315,4564000,21203000,28000,10544000,2.68257,8.763156,44413000,7146000,23210000,3.266702,44460,3718000,28000,50.35,65.98,,,1,,
12/31/2017 00:00:00,0,19670.807,66974000,3432000,19.267851,5777000,21828000,624000,12322000,7.344318,24.878579,49047000,10478000,27219000,3.387459,43800,5646000,624000,65.98,,,,,,
12/31/2017 00:00:00,0,19670.807,66974000,3432000,22.4697008923178,5891000,21828000,624000,12322000,7.34431842499465,24.8785791953606,49047000,10478000,27219000,3.55498275414457,43800,5632000,624000,65.98,,,,,,
