Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
12/31/1997 00:00:00,,,18184000,985000,,3132000,6216000,530000,3877000,,,20859000,5572000,14643000,,90600,,530000,,,,,,,
12/31/1998 00:00:00,0,,17516000,1314000,20.350008,3028000,6698000,202000,4200000,6.088689,20.350008,22303000,5639000,15094000,3.342264,92000,,202000,,,,,,,
12/31/1999 00:00:00,0,,17730000,985000,14.53231,2248000,6858000,538000,5689000,4.220494,14.53231,24374000,5864000,17516000,3.443272,111600,,538000,,,,,,,
12/31/2000 00:00:00,,,19703000,813000,11.586148,2583000,7176000,796000,5474000,3.214265,11.586148,26213000,6990000,19037000,3.604603,,,796000,,,,,,,
12/31/2001 00:00:00,,,18963000,-1762000,,-456000,5373000,772000,9834000,-5.96742,-28.081919,32841000,7512000,27468000,4.705873,,,772000,,,,,,,
12/31/2002 00:00:00,,,17299000,-3511000,,-1256000,957000,868000,12310000,-11.126957,-110.93207,30267000,7240000,29310000,9.969668,,,868000,,,,,,,
12/31/2003 00:00:00,,,17440000,-1228000,,582000,46000,804000,13126000,-4.121013,-244.865404,29330000,6559000,29284000,59.418744,96400,,804000,,,,,,,
12/31/2004 00:00:00,,,18645000,-761000,,1159000,-581000,806000,13524000,-2.619486,,28773000,7018000,29354000,,,14676000,806000,,,,,,,
12/31/2005 00:00:00,,,20712000,-857000,,1075000,-1430000,1239000,13456000,-2.94158,,29495000,8272000,30925000,,88400,15097000,1239000,,,,,,,
12/31/2006 00:00:00,,,22563000,231000,,2217000,-606000,1349000,12041000,0.787858,,29145000,8505000,29751000,,,,1349000,,,,,,,
12/31/2007 00:00:00,,,22935000,504000,,2167000,2657000,1049000,10093000,1.746483,,28571000,8483000,25914000,28.140419,,,1049000,,,,,,,
12/31/2008 00:00:00,,5289.033,23766000,-2118000,,-682000,-2935000,1952000,9005000,-7.881517,,25175000,9370000,28110000,,84100,,1952000,,,,,,,
12/31/2009 00:00:00,0,5631.002,19917000,-1468000,,100000,-3489000,1114000,10583000,-5.800881,,25438000,7728000,28927000,,,,1114000,,,,,,,
12/31/2010 00:00:00,0,5952.675,22170000,-471000,,1401000,-3945000,1883000,9253000,-1.864387,,25088000,8780000,29033000,,,,1883000,,,,,,,
12/31/2011 00:00:00,0,11765.342,23979000,-1979000,,49000,-7111000,1518000,6702000,-8.088115,,23848000,8630000,30959000,,,,1518000,,,,,,,
12/31/2012 00:00:00,0,1749.163,24855000,-1876000,,1163000,-7987000,1419000,7116000,-7.922632,,23510000,9304000,31497000,,,,1419000,,,,,,,
12/31/2013 00:00:00,0,17661.13,26743000,-1834000,,2419000,-2731000,1446000,21281000,-5.575485,,42278000,13806000,45009000,,110400,,1446000,25.25,53.63,42.35,46.69,1,1,1
12/31/2014 00:00:00,0,12301.976,42650000,2882000,,5762000,2021000,1677000,16043000,6.741284,,43225000,13404000,41204000,,113300,,1677000,53.63,42.35,46.69,52.03,0,0,0
12/31/2015 00:00:00,0,11418.547,40990000,7610000,191.53605,7813000,5635000,2231000,18330000,16.608468,198.798328,48415000,13605000,42780000,11.969697,118500,,2231000,42.35,46.69,52.03,,1,1,
12/31/2016 00:00:00,0,11140.763,40180000,2676000,52.059448,7102000,3785000,1855000,22489000,5.368697,56.815287,51274000,13872000,47489000,10.582696,122300,,1855000,46.69,52.03,,,1,,
12/31/2017 00:00:00,0,,42207000,1919000,44.637531,6075000,3926000,2554000,22511000,3.73819,49.773051,51396000,14964000,47470000,13.314745,126600,,2554000,52.03,,,,,,
12/31/2017 00:00:00,0,11140.763,42207000,1919000,40.5129488830514,6075000,3926000,2554000,22511000,3.73819031849615,49.7730514848917,51396000,14964000,47470000,13.1822453644907,126600,,2554000,52.03,,,,,,
