Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
12/31/1987 00:00:00,,,229623.993,9084,,141015.003,427122.997,19274,519943.97,,,1430485.962,64279.999,1003362.976,,650,104908.997,19274,,,,,,,
12/31/1988 00:00:00,,,333121.002,39773.998,5.47667,233651.001,455238.012,25177.999,492877.991,2.723821,9.015357,1489969.971,100336.998,1034731.987,3.30982,680,162932.999,25177.999,,,,,,,
12/31/1989 00:00:00,,,361494.995,48004.002,6.804005,242556.992,495260.998,25745.001,492278.015,3.154918,10.1008,1553151.978,97055,1057891.029,3.201605,785,177128.998,25745.001,,,,,,,
12/31/1990 00:00:00,,,388464.996,55222,7.065206,251268.005,617968.994,27955.999,427113.007,3.451481,9.921041,1646750,117686.996,1028780.991,2.87443,800,188944.992,27955.999,,,,,,,
12/31/1991 00:00:00,,,336615.997,32395,2.521762,195278.999,640515.999,29103.001,439627.991,1.950041,5.148254,1675744.995,104205.002,1035228.989,2.640075,910,139339.004,29103.001,,,,,,,
12/31/1992 00:00:00,,,375217.987,27313,1.654988,221544.006,656895.019,15373,647161.987,1.525562,4.210385,1904967.041,107413.002,1248071.998,2.75989,970,167367.981,15373,,,,,,,
12/31/1993 00:00:00,,,476265.015,117407.997,8.793727,278768.005,864165.985,13328,542500,5.97838,15.437645,2022786.011,126016.998,1158619.995,2.582246,1020,209929.016,13328,,,,,,,
12/31/1994 00:00:00,,,482476.013,41098.999,2.660672,270162.994,899599.015,14287,629281.006,1.973595,4.660371,2142101.074,128151.001,1242502.014,2.361362,1035,199449.005,14287,,,,,,,
12/31/1995 00:00:00,,,434014.008,21035,0.369536,229216.003,909693.97,0,674007.996,0.954153,2.325218,2267047.119,190473.007,1357353.012,2.436945,1076,163442.994,0,,,,,,,
12/31/1996 00:00:00,0,,569028.015,100720.001,8.622635,348841.996,1014079.986,17995.001,731049.011,4.15248,10.471085,2584030.029,285252.991,1569950.012,2.521646,1229,286537.018,17995.001,,,,,,,
