Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
12/31/1988 00:00:00,,,2203,43,,202,712,80,524,,,1919,527,1207,,14294,,80,,,,,,,
12/31/1989 00:00:00,,,2476,64,5.597282,232,788,122,543,3.122713,9.155937,2180,659,1392,2.932046,14634,,122,,,,,,,
12/31/1990 00:00:00,,,2538,72,5.387648,245,896,272,504,3.154436,8.983157,2385,803,1489,2.847785,15299,,272,,,,,,,
12/31/1991 00:00:00,,,2468,34,1.227304,181,932,229,607,1.386623,3.868032,2519,746,1587,2.789534,14249,,229,,,,,,,
12/31/1992 00:00:00,,,2450,5,0.655738,183,670,260,549,0.208594,0.655738,2275,685,1605,3.143607,12818,,260,,,,,,,
12/31/1993 00:00:00,,,2074,-39,,144,623,202,532,-1.778386,-6.37776,2111,598,1488,3.586263,11007,,202,,,,,,,
12/31/1994 00:00:00,,,2133,58,5.990085,205,739,149,399,2.789803,8.985283,2047,509,1308,3.220759,10160,,149,,,,,,,
12/31/1995 00:00:00,,,2260,65,6.089383,205,723,318,364,3.096713,9.325681,2151,610,1428,3.011478,10608,,318,,,,,,,
12/31/1996 00:00:00,,,2568,78,6.730494,236,830,286,678,3.248646,10.714286,2651,627,1821,3.298077,11728,,286,,,,,,,
12/31/1997 00:00:00,,,3076,114,9.421639,321,939,114,738,4.271263,14.258912,2687,498,1748,3.338336,11910,,114,,,,,,,
12/31/1998 00:00:00,,,3038,144,11.216313,347,1003,109,748,5.280528,16.542217,2767,489,1764,3.132682,12173,,109,,,,,,,
12/31/1999 00:00:00,129,,3239,131,8.396954,343,1186,424,647,4.341342,13.299492,3268,898,2082,3.063452,14285,,424,,,,,,,
12/31/2000 00:00:00,133,,3903,151,9.237599,460,1230,477,780,4.421022,14.053048,3563,1224,2333,3.178688,14656,,477,,,,,,,
12/31/2001 00:00:00,136,,3848,65,3.839662,342,1179,384,903,1.828154,6.109023,3548,1048,2369,3.341635,14935,,384,,,,,,,
12/31/2002 00:00:00,122,,3417,-20,,275.400002,1054,375,788,-0.599431,-2.003005,3125,972,2071,3.341512,13737,,375,,,,,,,
12/31/2003 00:00:00,112,,3257,-147,,282,932,243,883,-4.768856,-16.351502,3040,888,2108,3.42881,13247,,243,,,,,,,
12/31/2004 00:00:00,114,,3540,94,6.764374,348,1023,391,728,3.018626,10.59752,3188,1097,2165,3.51071,12324,,391,,,,,,,
12/31/2005 00:00:00,124,,3692,155,10.157791,403,1202,187,643,4.950495,15.285996,3074,877,1872,3.087771,12403,,187,,,,,,,
12/31/2006 00:00:00,131,,4048,229,18.490109,474,1448,157,443,7.290672,18.490109,3208,933,1760,2.536132,12385,,157,,,,,,,
12/31/2007 00:00:00,144,,4497,232,,480,1542,178,421,7.027109,16.133519,3395,1048,1853,2.295897,12986,,178,,,,,,,
12/31/2008 00:00:00,143,1.136,4465,56,2.523659,390,1404,462,284,1.675142,3.925692,3291,1266,1887,2.343498,14326,,462,,,,,,,
12/31/2009 00:00:00,116,1.176,2906,-246,,-37,1152,321,424,-7.990905,-19.975639,2866,964,1714,2.499797,12481,,321,,,,,,,
12/31/2010 00:00:00,90,1.775,3447,99,5.30407,329,1124,93,594,3.471248,9.053498,2838,836,1714,2.608139,12908,,93,,,,,,,
12/31/2011 00:00:00,93,1.732,3511,160,8.680248,368,1223,130,542,5.552664,14.171833,2925,904,1702,2.552259,13606,,130,,,,,,,
12/31/2012 00:00:00,94,1.806,3720,132,6.625651,351,979,151,521,4.723564,12.494084,2664,839,1685,2.645054,13412,,151,,,,,,,
12/31/2013 00:00:00,95,2.154,3766,139,7.807487,387,978,475,530,4.801382,14.86631,3126,1282,2148,3.096257,14066,,475,,,,,,,
12/31/2014 00:00:00,106,2.286,3795,184,11.445783,399,1104,181,553,6.017989,18.473896,2989,981,1885,3.069779,14140,,181,,,,,,,
12/31/2015 00:00:00,102,2.781,3640,188,10.664172,422,1130,385,412,6.192358,17.586529,3083,1221,1953,2.840037,14424,,385,679,834,1288,,True,True,
12/31/2016 00:00:00,104,2.976,3744,216,11.980331,443,1200,174,619,6.873508,19.311578,3202,1067,2002,2.809566,14808,,174,834,1288,,,True,,
12/31/2017 00:00:00,112,3.471,4150,252,12.778002,491,1369,325,491,7.398708,20.380105,3610,1418,2241,2.754549,15835,,325,1288,,,,,,
12/31/2017 00:00:00,,3.471,4150,252,,491,1369,325,491,7.39870816206694,20.380105135463,3610,1418,2241,2.77122359505779,15835,,325,1288,,,,,,
