Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin,StockNow,TargetStock1Year,TargetStock2Year,TargetStock3Year,TargetStock1YGrowth,TargetStock2YGrowth,TargetStock3YGrowth
6/30/1981 00:00:00,,,4012.572747,18.609104,5.413945,,347.680898,,,0.271155,5.413945,7359.355587,,7011.674876,19.96626,,,,,,,,,,
6/30/1982 00:00:00,,,4625.927276,23.198578,5.937328,,433.767484,,,0.293536,5.937328,8446.942323,,8013.174449,20.226925,,,,,,,,,,
6/30/1983 00:00:00,,,4964.469908,17.997352,4.15308,,432.931548,,,0.202772,4.15308,9304.332871,,8871.400996,20.481476,,,,,,,,,,
6/30/1984 00:00:00,,,5361.831578,22.576262,4.730817,,521.502427,,,0.229276,4.730817,10389.177405,,9867.674228,20.633706,,,,,,,,,,
6/30/1985 00:00:00,,,5820.255179,22.828267,4.368681,,523.585043,,,0.207489,4.368681,11615.112534,,11091.527022,21.054974,,,,,,,,,,
6/30/1986 00:00:00,,,6156.571894,28.869378,4.546381,,746.408816,,,0.239114,4.546381,12531.807947,,11785.399318,19.013415,,,,,,,,,,
6/30/1987 00:00:00,,,6247.471003,31.069628,4.142648,,753.580134,,,0.237398,4.142648,13643.315554,,12889.735794,17.450211,,,,,,,,,,
6/30/1988 00:00:00,,,6417.740187,30.693243,4.098738,,744.112403,,,0.218159,4.098738,14495.045941,,13750.934131,18.787809,,,,,,,,,,
6/30/1989 00:00:00,,,6602.976641,30.783351,-0.022556,,584.194945,0,0,0.200115,4.634974,16270.65779,,15686.462845,23.161585,,,0,,,,,,,
6/30/1990 00:00:00,,,7243.916965,81.380799,6.56553,,963.280567,0,0,0.467216,11.338284,18565.847044,,17602.5675,24.267776,,,0,,,,,,,
6/30/1991 00:00:00,,,7539.801676,45.884865,1.211717,,1174.336224,0,0,0.240682,4.781388,19563.193759,,18388.853182,19.865999,,,0,,,,,,,
6/30/1992 00:00:00,,,14144.363622,100.585942,5.9508,,1580.299349,0,30.087993,0.306647,9.024157,46040.495755,,44460.193606,29.428465,16593,,0,,,,,,,
6/30/1993 00:00:00,,,15761.042586,86.718172,4.122868,,1691.696131,0,29.435584,0.180271,7.314008,50168.306902,,48476.611559,40.572349,16943,,0,,,,,,,
6/30/1994 00:00:00,,,17728.43283,98.014652,3.691337,,1998.84443,0,24.030718,0.185212,7.027104,55672.068412,,53673.224543,37.940824,16340,,0,,,,,,,
6/30/1995 00:00:00,,,18124.733968,140.605267,5.467072,,2084.997112,0,23.519427,0.243495,8.690431,59817.059765,,57732.061997,35.690353,16525,,0,,,,,,,
6/30/1996 00:00:00,,,18334.107994,254.776738,9.871341,,2545.377067,0,18.406508,0.40936,13.448259,64658.482588,,62113.11663,32.851886,16343,,0,,,,,,,
