Date,Rdexpense,Ceo,Revenue,NetIncome,SustGrowthRate,Ebitda,TotalEquity,ShortTermDebt,LongTermDebt,ReturnOfAssets,ReturnOfEquity,TotalAssets,TotalCurrentLiab,TotalLiab,FinLeverage,NumOfEmployees,GrossProfit,OperatingMargin
12/31/1987 00:00:00,0,,1130563.965,37238.998,,41110.001,225458.998,1165910.034,266765.015,,,3742186.035,1356584.961,3516726.929,,,156369.995,1165910.034
12/31/1988 00:00:00,0,,1162258.057,31795,12.061579,47234.001,254603.003,1985619.995,2273606.934,0.73647,13.246206,4892241.211,2237126.953,4637637.886,17.986067,,163229.065,1985619.995
12/31/1989 00:00:00,0,,1129886.963,53776.001,18.164873,28393,305562.984,1845102.051,1909192.993,1.166811,19.200024,4325365.234,1993687.988,4019801.979,16.455134,,131314.941,1845102.051
12/31/1990 00:00:00,0,,1141307.983,29695.999,8.629362,47529.998,316082.011,1753884.033,1681864.99,0.713995,9.554006,3992900.879,1869547.974,3676818.962,13.381055,,139586.975,1753884.033
12/31/1991 00:00:00,0,,1205951.05,40658.001,11.271075,44514.999,356848.987,1573474.976,1465052.979,1.066056,12.083854,3634842.041,1685970.947,3277992.928,11.335104,,137463.013,1573474.976
12/31/1992 00:00:00,0,,1366435.059,70103.996,15.216366,86368.001,481394.989,2005561.035,917974.976,1.91009,16.726394,3705543.945,2234705.078,3224149.055,8.756861,,186802.002,2005561.035
12/31/1993 00:00:00,0,,1487828.979,79367.996,13.474875,89525.001,556313.995,173255.005,644387.024,2.111852,15.296773,3810889.893,457843.994,3254575.989,7.243296,,,173255.005
12/31/1994 00:00:00,0,,1747098.999,162768.005,22.969278,108008.002,710588.997,76066.002,563257.019,5.659286,25.695417,1941354.98,408092.01,1230766.021,4.540399,3400,,76066.002
12/31/1995 00:00:00,0,,2009807.983,58346.001,6.876071,69030.001,761003.013,140578.003,589229.004,2.92544,7.929644,2047515.015,521984.985,1286511.993,2.710581,3900,,140578.003
12/31/1996 00:00:00,0,,2384282.959,179643.005,21.14814,150032.004,829272.988,239962.997,436479.004,8.909414,22.592683,1985140.991,606643.982,1155867.989,2.535821,4400,394833.984,239962.997
12/31/1997 00:00:00,0,,2523990.967,52761.002,5.761078,154221.005,812837.002,247330.002,584312.988,2.5646,6.426001,2129418.945,652094.971,1316581.963,2.505654,4300,404366.943,247330.002
12/31/1998 00:00:00,0,,2866520.996,102182.999,11.031782,224648.996,921441.986,329747.986,570114.014,4.562497,11.783917,2349839.111,802025.024,1428397.038,2.582778,4300,498225.098,329747.986
12/31/1999 00:00:00,,,3730336.914,178164.993,16.999607,359464.987,1093318.977,327294.006,525965.027,7.203481,17.685968,2596797.119,920554.016,1503478.043,2.455198,5000,699091.797,327294.006
12/31/2000 00:00:00,,,4246977.051,188513,15.61819,445759.998,1247931,353813.995,677601.99,6.875921,16.10362,2886482.91,960950.012,1638552.002,2.342031,5200,837752.93,353813.995
12/31/2001 00:00:00,,,5381920,301393,16.643648,519525,2276665,523675,1737869,7.008521,17.102272,5714276,1699742,3437611,2.440211,9400,486649,523675
12/31/2002 00:00:00,,,7471819,453645,17.616247,755655,2760426,559621,1913268,7.208516,18.012182,6872087,2198393,4111661,2.498736,9200,716404,559621
12/31/2003 00:00:00,,,9048926,624634,19.678053,997053,3448123,479287,2150972,8.364455,20.121739,8063352,2464257,4615229,2.405625,10800,956893,479287
12/31/2004 00:00:00,,,11711216,986541,24.124423,1586719,4522274,617415,2861550,10.682487,24.755128,10406897,3007487,5884623,2.317356,13000,1540423,617415
12/31/2005 00:00:00,,,14694535,1491913,27.807855,2263176,5957342,893001,3386527,12.721454,28.472665,13048174,3696565,7090832,2.238161,13400,2298943,893001
12/31/2006 00:00:00,,,14269844,687471,10.318887,1476215,6577361,814707,3537947,5.242858,10.969083,13176874,3061566,6599513,2.092195,12400,2678743,814707
12/31/2007 00:00:00,,6521.787,9256499,-2255755,,-592638,4320193,440611,3478230,-19.277834,-41.39929,10225703,2427280,5905510,2.147507,8500,1016818,440611
12/31/2008 00:00:00,,5849.16,6263054,-1473113,,-379873,2835698,237560,3166305,-16.428011,-41.172036,7708458,1706455,4872760,2.506209,,360797,237560
12/31/2009 00:00:00,,5855.51,4084389,-1182567,,-1192297,3194440,18394,4281532,-13.317436,-39.221888,10051222,2575250,6856782,2.945153,5700,-574109,18394
12/31/2010 00:00:00,,6635.633,4569290,-1096729,,-456214,2135167,0,3391668,-12.357094,-41.156093,7699376,2172541,5564209,3.330564,4363,393228,0
12/31/2011 00:00:00,,4865.747,4136690,-210388,,7862,1938615,0,3088344,-2.884992,-10.328879,6885620,1858661,4947005,3.58021,3579,495347,0
